,BGD,SGD,MBGD,正则方程
43,2.919607521389551,9.098010233717366,3.037897418344702,21.71656457188789
44,56.67824206903969,0.919816235072802,53.19599236893327,19.742201424918296
45,77.6423435673019,72.01907596917071,77.52235998377179,50.33091147909645
46,0.21992680957328703,1.384537743525105,0.23665106642564426,7.111350471446912
47,46.704414845104175,2.649546123165521,44.70635966378763,2.56619330528197
48,0.5132286691395456,0.00014142252919326307,0.48131807437284563,1.2322960389782986
49,0.019769909422477853,0.6837569607357226,0.01341894060731335,5.681238288833875
50,30.585759562549956,13.911982166752633,30.006758746484476,20.949090626146408
51,3.3736984672679737,9.283405380615612,3.507595976685657,4.195876889905771
52,22.242069377817124,6.187315636747895,21.67960098052994,0.3690842488277341
53,0.07906045080468518,0.21144125655647866,0.08059657317621209,3.291580726715195
54,18.99691847074354,22.846483906116873,19.119571383637062,12.810103865029646
55,9.673730748721797,5.636920347713912,9.560251648710079,0.7689671699619348
56,31.294519089552946,0.7728005135369076,29.81267957584233,0.9588328072249402
57,9.0225047307804,0.12124592476271386,8.568830379710851,0.9529649008803478
58,0.0044193701530205595,0.10240841522672794,0.003358332876008526,2.9850510608576686
59,118.4041031406399,144.3816484952853,119.14480739332188,120.95678218761284
60,120.98407117279794,125.51262595317674,121.15957226547185,98.94018981547124
61,8.282156539187138,2.8505600793940618,8.10485918268069,0.005597460937035627
62,1.3398256304948726,0.005873548276441142,1.2759387662134904,2.277255197212783
63,2.7683437354429516,2.391944000207726,2.7650096618040023,0.043216932844606315
64,3.7906615648390694,4.9078295293678424,3.811041583619181,12.908286258277329
65,22.86145076995148,34.997772217869574,23.187569934470794,23.990750569427405
66,37.40496430635872,24.784532341573403,37.04477399550346,11.41210577314908
67,17.19182977251178,7.713343533438061,16.89470014710251,1.249338852476945
68,19.605112762155745,0.33308586843562266,18.644033503338246,0.8078631982818174
69,1.8115921945770295,5.9124206248954305,1.887930418816451,16.14797661119904
70,35.774130794587634,14.749303038444397,35.035103881421314,21.164130939495898
71,13.192497379755393,35.30569478268159,11.335656714645877,94.17694605973625
72,2.028635430997081,0.14746442539463736,1.8934785917269836,4.6490385130031955
73,1.533018536638939,0.3038950994544681,1.4170875653576995,5.37579358431716
74,0.9063054862998662,0.6699793387229204,0.8186494024635248,6.661502248335664
75,14.908562698166302,2.869127973802602,14.46176713548866,0.029008468189404484
76,70.00750020576945,22.156429222924515,68.34383792000384,6.053059295188628
77,1.8515665416749487,10.646453622317944,1.5222031554562079,33.138995718029335
